Factual ID,Name,Address,Locality (Town/City),Region (State/Province),Post Code,Country,Neighborhood,Tel,Website,Latitude,Longitude,Category Labels,Chain Name,
acc479e4-5d30-4407-a10b-68c907839624,Mese Hsin Tung Yang Foods,815 Tennessee St,San Francisco,CA,94107,us,"Central Waterfront,Dogpatch",(415) 647-0898,http://htyusa.com,37.761478,-122.389321,Meat and Seafood,N/A,
07ba9089-41bc-47f0-bffa-16cad8d16cac,Birdnest King Distribute,2322 Irving St,San Francisco,CA,94122,us,"Central Sunset,Golden Gate Park",(415) 665-1138,N/A,37.763491,-122.482956,Meat and Seafood,N/A,
62b9be92-352a-4726-8ea6-a74cc008d348,Molinari & Sons Salame Co.,1401 Yosemite Ave,San Francisco,CA,94124,us,"Bayshore,Bayview,Bayview District",(415) 822-5555,http://www.molinarisalame.com,37.724664,-122.388233,Meat and Seafood,N/A,
520e2046-6d17-44fa-95bc-00802cddf413,Noriega Market,2444 Noriega St,San Francisco,CA,94122,us,"Central Sunset,Doelger City,Sunset District",(415) 661-9853,http://noriega-food-market-san-francisco-ca.placestars.com,37.753847,-122.49026,Meat and Seafood,N/A,
8323a718-3d36-4be7-af19-56451edba0fd,Barons Quality Meats & Seafood,1706 Church St,San Francisco,CA,94131,us,"Bernal Heights,Noe Valley",(415) 654-5449,http://www.baronsmeats.com/,37.743418,-122.426884,Meat and Seafood,N/A,
694178be-c75e-454a-b560-6d52aefdfae8,Friends Fish & Meat Market,958 Geneva Ave,San Francisco,CA,94112,us,Crocker-Amazon,(415) 452-9688,http://friends-fish-and-meat-market-san-francisco-ca.placestars.com,37.715753,-122.440362,Meat and Seafood,N/A,
01dfd7df-7330-4b72-a7e0-9d8ba6d6e228,New Luen Sing Fish Market,1207 Stockton St,San Francisco,CA,94133,us,"Chinatown,Little Italy,Nob Hill,North Beach",(415) 399-8788,N/A,37.796924,-122.408613,Meat and Seafood,N/A,
733f2c6b-9b71-4a59-b768-ecc1e48223ac,Man Sung Market,1116 Grant Ave,San Francisco,CA,94133,us,"Chinatown,Little Italy,Nob Hill,North Beach",(415) 982-5918,http://man-sung-market-san-francisco-ca.placestars.com,37.797261,-122.406769,Meat and Seafood,N/A,
ee8a9911-b9e3-42c2-82b6-0e6c61cda3e5,Akron Meat Mkts,3325 20th St,San Francisco,CA,94110,us,"Mission,Mission District",(415) 824-8768,N/A,37.758782,-122.415251,Meat and Seafood,N/A,
28c6f71e-a35c-47c6-be5e-8af6b500bbca,Belcampo SF/Russian Hill,1998 Polk St,San Francisco,CA,94109,us,"Nob Hill,Polk Gulch,Russian Hill",(415) 660-5573,http://www.belcampomeatco.com/,37.794848,-122.421252,Meat and Seafood,N/A,
bd6b60bb-a1f8-47ba-8097-9705abe7a878,Yang Tze Market,2026 Mission St,San Francisco,CA,94110,us,"Inner Mission,Mission,Mission District,Mission Dolores",(415) 552-2878,http://yang-tze-market-san-francisco-ca.placestars.com,37.76444,-122.419885,Meat and Seafood,N/A,
049d8071-a032-4ad4-bf48-338d67c361f9,Wah Hing Market,1200 Stockton St,San Francisco,CA,94133,us,"Chinatown,Little Italy,Nob Hill,North Beach",(415) 421-7245,http://wah-hing-market-san-francisco-ca.placestars.com,37.796816,-122.40832,Meat and Seafood,N/A,
6b38145d-3dcd-4680-8f1d-72985d85cbd0,4505 Meats,1909 Mission St,San Francisco,CA,94103,us,"Inner Mission,Mission,Mission District,Mission Dolores",(415) 525-4239,http://4505meats.com/,37.766516,-122.419649,Meat and Seafood,N/A,
15474457-2234-4b13-a910-50b9120f0b9c,European Food Wholesale,3038 Clement St,San Francisco,CA,94121,us,"Central Richmond,Richmond District,Sea Cliff",(415) 750-0504,http://european-food-wholesale-and-deli-san-francisco-ca.placestars.com,37.781903,-122.492009,Meat and Seafood,N/A,
64525a95-4d9e-4a27-85e3-1bae52779be1,C J Pacific International,1140 Revere Ave,San Francisco,CA,94124,us,"Bayshore,Bayview",(415) 822-8910,http://pacificroofing.com,37.726942,-122.381487,Meat and Seafood,N/A,
78ab03e9-302b-4fdb-92c6-dfd277b316cf,Antonelli's Food Products,3585 California St,San Francisco,CA,94118,us,"Laurel Heights,Presidio Heights",(415) 752-7413,http://antonellibros.com,37.786172,-122.453065,Meat and Seafood,N/A,
264d3125-9034-45f3-b375-4fcb2f070c26,Good Food Awards,150 S Park St,San Francisco,CA,94107,us,"South Beach,South Of Market",(415) 796-3713,http://www.goodfoodawards.org,37.781421,-122.394723,Farmers' Markets,N/A,
37ddb947-af85-4313-975b-5a3467556ed0,Yangtze Meat and Fish Market,2026 Mission St,San Francisco,CA,94110,us,"Inner Mission,Mission,Mission District,Mission Dolores",(415) 552-2878,N/A,37.764402,-122.419954,Meat and Seafood,N/A,
3630582c-3ca6-4a9e-96f1-268824c8f1cd,Pastoral Plate,3669 17th St,San Francisco,CA,94114,us,"Castro,Duboce Triangle,Eureka Valley Dolores Heights,Mastro,Mission,Mission Dolores",(415) 577-6322,http://www.pastoralplate.com/,37.762761,-122.427741,Meat and Seafood,N/A,
1770be24-100c-4381-935a-0b760ae250af,Lafayette Caviar & Fine Foods,2504 3rd St,San Francisco,CA,94107,us,"Central Waterfront,Dogpatch",(415) 401-8665,http://www.lafayette.com,37.757683,-122.388524,Meat and Seafood,N/A,
1699be84-d7bd-49b9-b3f7-f602ef7e7f1e,Polarica,105 Quint St,San Francisco,CA,94124,us,"Bayview Heights,Central Waterfront",(415) 647-1300,http://www.polaricausa.com/,37.746274,-122.388141,Meat and Seafood,N/A,
0e77dbd3-7efa-4722-b7e7-c0ae6d136d22,Chucks Market,5137 Mission St,San Francisco,CA,94112,us,Crocker-Amazon,(415) 333-6832,http://chucks-market-san-francisco-ca.placestars.com,37.716588,-122.440555,Meat and Seafood,N/A,
5c9907c9-de6d-4125-aea8-9be1a734c105,San Francisco Caviar House,240 Lombard St,San Francisco,CA,94111,us,"Fisherman's Wharf,Telegraph Hill",(415) 399-9828,http://www.sfcaviarhouse.com/,37.804183,-122.405528,Meat and Seafood,N/A,
79e6f482-256e-48f7-be70-bf0468d684d5,Chang Hong Meat Market,1335 Powell St,San Francisco,CA,94133,us,"Chinatown,Little Italy,Nob Hill",(415) 576-1137,N/A,37.797015,-122.410411,Meat and Seafood,N/A,
05577f5b-9693-4447-badf-d968a5a84bcf,Wycen Foods,903 Washington St,San Francisco,CA,94108,us,"Chinatown,Little Italy,Nob Hill",(415) 788-3910,http://wycen-foods-san-francisco-2-ca.placestars.com,37.794735,-122.408198,Meat and Seafood,N/A,
0cb24011-9a0b-471e-915f-53cdda455703,Say Cheese,856 Cole St,San Francisco,CA,94117,us,"Ashbury Heights,Cole Valley,Park View Commons",(415) 665-5020,http://saycheesesf.com,37.766033,-122.449863,Cheese,N/A,
509aabc2-a77e-4f9e-bdf0-1fb1145361b0,24th Street Cheese Company,3893 24th St,San Francisco,CA,94114,us,"Castro,Dolores Heights,Noe Valley",(415) 821-6658,http://www.24thstreetcheese.com,37.75149,-122.429439,Cheese,N/A,
b8f94caf-2abf-4184-a2cb-d3f745564fa3,Cheese Boutique,666 Chenery St,San Francisco,CA,94131,us,"Bayshore,Glen Park,Glenridge",(415) 333-3390,http://www.cheeseboutique.webs.com,37.734583,-122.433454,Cheese,N/A,
f706b207-0b59-43e8-b584-8205578834cc,Cowgirl Creamery,1 Ferry Building,San Francisco,CA,94111,us,"Financial District,North Waterfront,Rincon Hill,South Beach",(415) 362-9354,http://www.cowgirlcreamery.com,37.795661,-122.393482,Cheese,N/A,
9f8d44cb-d3ad-495b-888a-4e6708e0ea22,Fresh Organics,5843 Geary Blvd,San Francisco,CA,94121,us,"Central Richmond,Richmond District",(415) 387-6367,http://www.freshvites.com/,37.780049,-122.482153,Cheese,N/A,
f9916739-ec72-4759-8c9f-e89b7072ca13,Pugs Leap Farm,3251 20th Ave,San Francisco,CA,94132,us,"Lakeside,Stonestown",N/A,http://www.pugsleap.com/,37.728554,-122.476719,Cheese,N/A,
264d3125-9034-45f3-b375-4fcb2f070c26,Good Food Awards,150 S Park St,San Francisco,CA,94107,us,"South Beach,South Of Market",(415) 796-3713,http://www.goodfoodawards.org,37.781421,-122.394723,Farmers' Markets,N/A,
f0633fa3-3d88-410b-9c04-6465206b7170,Gilt Edge Creamery,685 4th St,San Francisco,CA,94107,us,"Mission Bay,South Beach,South Of Market",(415) 986-3858,http://thecreamerysf.com/,37.777155,-122.395404,Cheese,N/A,
b1eb5b57-5119-4e73-8610-b79d1b7f6b5d,Kael Foods,1950 Innes Ave,San Francisco,CA,94124,us,Silver Terrace,(415) 282-0990,http://www.kaelfoods.com/,37.743047,-122.394903,Cheese,N/A,
aaabaed3-93bb-4e9b-8fbb-6447969806b6,Cowgirl Creamery Artisan,1 Embarcadero Ctr,San Francisco,CA,94111,us,"Financial District,North Waterfront,Rincon Hill,South Beach",(415) 362-9350,https://www.cowgirlcreamery.com/san-francisco-ferry-building-cheese-shop,37.795661,-122.393482,Cheese,N/A,
754647b0-1e18-012f-0643-0030487f54d8,Bodega and Yerba Santa Goat Cheese,1 Ferry Building,San Francisco,CA,94111,us,"Financial District,North Waterfront,Rincon Hill,South Beach",(707) 263-8131,http://www.cuesa.org/markets/farmers/farm_10.php,37.79552,-122.393617,Cheese,N/A,
de286fd0-d829-012e-561a-003048cad9da,Spring Hill Jersey Cheese,1 Ferry Building,San Francisco,CA,94111,us,"Financial District,North Waterfront,Rincon Hill,South Beach",(415) 291-3276,http://www.springhillcheese.com/,37.795602,-122.393837,Cheese,N/A,
596c27a4-24f2-4bf9-bd0a-1c67aa269461,Domestic Cheese,450 Toland St,San Francisco,CA,94124,us,"Bayview District,Silver Terrace",(415) 869-1800,N/A,37.744923,-122.398596,Cheese,N/A,
0cb24011-9a0b-471e-915f-53cdda455703,Say Cheese,856 Cole St,San Francisco,CA,94117,us,"Ashbury Heights,Cole Valley,Park View Commons",(415) 665-5020,http://saycheesesf.com,37.766033,-122.449863,Cheese,N/A,
cd464f4b-cf14-48ac-8566-ccd0fc13021e,BevMo!,201 Bay Shore Blvd,San Francisco,CA,94124,us,Silver Terrace,(415) 648-1233,http://www.bevmo.com,37.744922,-122.403756,"Beer, Wine and Spirits",BevMo!,
5a861576-8e39-4382-b44d-9538546078d9,Healthy Spirits,1042 Clement St,San Francisco,CA,94118,us,"Inner Richmond,Lake,Richmond District",(415) 682-4260,http://healthy-spirits.blogspot.com/,37.782797,-122.470637,"Beer, Wine and Spirits",N/A,
1b62d90b-b7ef-45a8-8ebd-aa80b9057837,Gene's Liquor,2201 Taraval St,San Francisco,CA,94116,us,"Parkside,Westlake",(415) 681-4880,http://genes-liquor-san-francisco-ca.placestars.com,37.742221,-122.489781,"Beer, Wine and Spirits",N/A,
d7a7c8c9-cc1a-4931-8a5c-8a260730929f,The Wine Club,953 Harrison St,San Francisco,CA,94107,us,"South Beach,South Of Market",(415) 512-9086,http://www.thewineclub.com,37.777863,-122.40283,"Beer, Wine and Spirits",N/A,
4d2c02fe-ccf4-4525-931b-2f135070a8be,William Cross Wine Merchants,2253 Polk St,San Francisco,CA,94109,us,"Polk Gulch,Russian Hill",(415) 346-1314,http://wmcross.com,37.797698,-122.422424,"Beer, Wine and Spirits",N/A,
3d5ad87f-5209-418b-acc6-00c979981cdb,Ruby Wine,1419 18th St,San Francisco,CA,94107,us,"Potrero District,Victoria Mews",(415) 401-7708,http://www.rubywinesf.com,37.762463,-122.396977,"Beer, Wine and Spirits",N/A,
1a430eb2-4255-4f55-9395-3a96f450e2e2,Castro Village Wine Co.,4121 19th St,San Francisco,CA,94114,us,"Castro,Eureka Valley,Eureka Valley Dolores Heights",(415) 864-4411,http://www.castrowine.com,37.75919,-122.435125,"Beer, Wine and Spirits",N/A,
1f1c57ca-b017-44c1-9ce3-c273c7f10f57,San Francisco Wine Trading Company,250 Taraval St,San Francisco,CA,94116,us,"Inner Parkside,Westlake",(415) 731-6222,http://www.sfwtc.com,37.743653,-122.469023,"Beer, Wine and Spirits",N/A,
fb3507a9-4f80-4dcc-b9c0-753085e9fb0a,The Winery SF,200 California Ave,San Francisco,CA,94130,us,Financial District,(415) 735-8423,http://winery-sf.com,37.817509,-122.369953,"Beer, Wine and Spirits",N/A,
2c733550-29f7-4bda-8821-ed0e1387758e,St Clair Liquors,3900 24th St,San Francisco,CA,94114,us,"Dolores Heights,Noe Valley",(415) 282-4900,http://st-clairs-liquors-san-francisco-ca.placestars.com,37.751652,-122.429878,"Beer, Wine and Spirits",N/A,
3fa13274-70fc-48cb-9a66-fd6476160659,Fred's Liquor & Groceries,151 6th St,San Francisco,CA,94103,us,"NOMA,South Beach,South Of Market",(415) 543-7337,http://freds-liquor-and-groceries-san-francisco-ca.placestars.com,37.780523,-122.407789,"Beer, Wine and Spirits",N/A,
e44a96c3-b2f1-4eeb-9177-1a54665120ed,Easy Money,2312 Irving St,San Francisco,CA,94122,us,"Central Sunset,Golden Gate Park",(415) 731-3538,http://goeasymoney.com/,37.763437,-122.48281,"Beer, Wine and Spirits",N/A,
30a7c2b2-0afb-4116-a6ec-5872e0bddb03,True Sake,560 Hayes St,San Francisco,CA,94102,us,"Alamo Square,Hayes Valley,Thomas Paine Square",(415) 355-9555,http://www.truesake.com,37.776639,-122.425695,"Beer, Wine and Spirits",N/A,
7bc58ccc-5de1-43fe-8e5c-d19f477666bd,That's It Market,2699 Mission St,San Francisco,CA,94110,us,"Baja Noe,Inner Mission,Mission,Mission District",(415) 285-9833,http://thats-it-market-san-francisco-ca.placestars.com,37.753929,-122.418476,"Beer, Wine and Spirits",N/A,
55c1b12b-6ab1-4bcc-9843-663298740f60,Plump Jack Wines Noe Valley,4011 24th St,San Francisco,CA,94114,us,"Dolores Heights,Noe Valley",(415) 282-3841,http://www.plumpjackwines.com,37.751309,-122.432223,"Beer, Wine and Spirits",N/A,
11b6a6d6-0b52-43bd-87f8-4703f1027dd7,Mike's Liquors,5084 Mission St,San Francisco,CA,94112,us,"Crocker-Amazon,Mission Terrace",(415) 587-5050,http://www.mikesliquors.com,37.71719,-122.440805,"Beer, Wine and Spirits",N/A,
42984680-3b4f-434d-a5a8-c5d38f42307d,Mission Silver Market,4304 Mission St,San Francisco,CA,94112,us,"Bayshore,Glen Park,Glenridge,Mission Terrace",(415) 239-2924,http://www.missionrecorders.com,37.728614,-122.431596,"Beer, Wine and Spirits",N/A,
5cee1935-91ce-4b0a-aedc-5b19b677f096,Arlequin Wine Merchant,384 Hayes St,San Francisco,CA,94102,us,"Alamo Square,Civic Center,Hayes Valley,Intermission,Opera Plaza,Thomas Paine Square",(415) 863-1104,http://www.arlequinwinemerchant.com,37.776998,-122.422706,"Beer, Wine and Spirits",N/A,
1262abd9-f024-48ad-b769-206e539daf50,Biondivino Wine Boutique,1415 Green St,San Francisco,CA,94109,us,"Polk Gulch,Russian Hill",(415) 673-2320,http://www.biondivino.com,37.797698,-122.422424,"Beer, Wine and Spirits",N/A,
8a0f040e-23d0-46f9-bf8b-e0d0b635fd98,BevMo!,3455 Geary Blvd,San Francisco,CA,94118,us,Lone Mountain,(415) 933-8494,http://www.bevmo.com,37.780999,-122.455768,"Beer, Wine and Spirits",BevMo!,
02427063-c4da-4279-a083-3df1695e7b8c,Blackwell's Wines & Spirits,5620 Geary Blvd,San Francisco,CA,94121,us,"Central Richmond,Little Russia,Richmond District",(415) 386-9463,http://www.blackwellswines.com,37.780523,-122.479817,"Beer, Wine and Spirits",N/A,
1727d9d2-5a87-47cb-b480-32d29b843a3d,Swirl on Castro,572 Castro St,San Francisco,CA,94114,us,"Castro,Eureka Valley,Eureka Valley Dolores Heights",(415) 864-2262,http://www.swirloncastro.com,37.759738,-122.43523,"Beer, Wine and Spirits",N/A,
f115f702-df73-40fc-96b4-be9c04b08dc6,Wm Glen & Son,360 Sutter St,San Francisco,CA,94108,us,"Chinatown,Financial District,French Quarter,NOMA,Nob Hill,Union Square",(415) 989-1030,http://www.wmglenusa.com/,37.78964,-122.406463,"Beer, Wine and Spirits",N/A,
c90ebf4a-b4da-4c3e-9a2c-cb8ec39776e3,The Jug Shop,1590 Pacific Ave,San Francisco,CA,94109,us,"Nob Hill,Polk Gulch,Russian Hill",(415) 885-2922,http://www.thejugshop.com,37.795395,-122.421356,"Beer, Wine and Spirits",N/A,
10381497-807b-4288-91b2-bb24e490d382,Cask,17 3rd St,San Francisco,CA,94103,us,"Financial District,NOMA,South Of Market,Union Square",(415) 424-4844,http://www.caskstore.com,37.787436,-122.40325,"Beer, Wine and Spirits",N/A,
57761253-c447-4cbe-a779-a35a082c9b14,D & M Wine & Liquor Co.,2200 Fillmore St,San Francisco,CA,94115,us,"Lower Pacific Heights,Pacific Heights",(415) 346-1325,http://www.dandm.com,37.789963,-122.433866,"Beer, Wine and Spirits",N/A,
98c76bbd-a1a5-4f96-9592-92ceff860ba0,Healthy Spirits,2299 15th St,San Francisco,CA,94114,us,"Castro,Duboce Triangle",(415) 255-0610,http://healthy-spirits.blogspot.com,37.765614,-122.435291,"Beer, Wine and Spirits",N/A,
25deb54b-1b23-4bd0-a522-009e6f78dec1,Winery Collective,485 Jefferson St,San Francisco,CA,94109,us,"Fisherman's Wharf,Marina District",(415) 929-9463,http://www.winerycollective.com,37.807519,-122.420424,"Beer, Wine and Spirits",N/A,
094b2765-18e9-4ef2-b52f-425e1192f545,City Beer Store,1168 Folsom St,San Francisco,CA,94103,us,"Civic Center,South Of Market",(415) 503-1033,http://www.citybeerstore.com,37.77566,-122.409438,"Beer, Wine and Spirits",N/A,
0ac6e09b-7ca0-4d20-9ab9-49915fb3faed,Golden Gate Wine Cellars,2337 Ocean Ave,San Francisco,CA,94127,us,"Balboa Terrace,Westlake",(415) 337-4083,http://www.goldengatewinecellars.com,37.729547,-122.468899,"Beer, Wine and Spirits",N/A,
85616ebb-efa2-4189-803b-7254b18b0bab,Coit Liquor,585 Columbus Ave,San Francisco,CA,94133,us,"Chinatown,Little Italy,Nob Hill,North Beach",(415) 362-4444,http://www.coitliquor.com/,37.800159,-122.41031,"Beer, Wine and Spirits",N/A,
9d2d4a9c-910e-4974-b3ef-735c660d768f,Wayne's Liquor,911 Kearny St,San Francisco,CA,94133,us,"Chinatown,Financial District,Jackson Square,Little Italy,Nob Hill,North Beach",(415) 433-3317,http://waynes-liquor-san-francisco-ca.placestars.com,37.796421,-122.405357,"Beer, Wine and Spirits",N/A,
d4856bc4-91ab-4150-a748-616df207d73d,New Star-Ell Liquor,501 Divisadero St,San Francisco,CA,94117,us,"Alamo Square,Lower Haight,North Panhandle",(415) 567-7900,http://www.newstarell.com,37.774177,-122.437805,"Beer, Wine and Spirits",N/A,
430482d5-689a-437c-ae60-9140522ca825,Zain's Liquor,34 3rd St,San Francisco,CA,94103,us,"Financial District,NOMA,South Of Market,Union Square",(415) 495-6808,http://zains-liquor-and-deli-san-francisco-ca.placestars.com,37.787045,-122.403227,"Beer, Wine and Spirits",N/A,
3ff3474b-6c70-4815-9fdc-2436b17fb1cc,Mike's Liquors & Groceries,2499 Mission St,San Francisco,CA,94110,us,"Mission,Mission District",(415) 550-0816,http://www.mikesliquors.com,37.757208,-122.418741,"Beer, Wine and Spirits",N/A,
59c47ffd-6c45-4506-bbad-adaf9e2544c4,Victoria Liquor & Groceries,201 Gough St,San Francisco,CA,94102,us,"Civic Center,Hayes Valley,Intermission",(415) 864-5266,http://victoria-liquors-and-sandwiches-san-francisco-ca.placestars.com,37.775101,-122.422737,"Beer, Wine and Spirits",N/A,
b6160e6a-df54-4b04-adf3-423b8d1774ae,Wines Of California,39 Pier,San Francisco,CA,94133,us,"Fisherman's Wharf,North Waterfront",(415) 989-0353,http://www.winesofca.com,37.810023,-122.410319,"Beer, Wine and Spirits",N/A,
f64e941e-e529-426b-aeee-0d38faec1cf9,Tip Top Grocery Market,90 Turk St,San Francisco,CA,94102,us,"Civic Center,NOMA,Tenderloin,Union Square",(415) 771-8110,http://tip-top-grocery-market-san-francisco-ca.placestars.com,37.783384,-122.410539,Supermarkets and Groceries,N/A,
afd86ea0-8eac-479e-b2ff-1daa80e8b93f,Judah Ninth Avenue Liquors,1400 9th Ave,San Francisco,CA,94122,us,"Inner Sunset,Inset",(415) 759-7240,http://judah-ninth-avenue-liquors-san-francisco-ca.placestars.com,37.761858,-122.465951,"Beer, Wine and Spirits",N/A,
2537a0ef-92bd-4617-ad2b-1c658ed8dcc5,Martell's Liquor,5615 Geary Blvd,San Francisco,CA,94121,us,"Central Richmond,Little Russia,Richmond District",(415) 752-8881,http://martells-liquor-san-francisco-ca.placestars.com,37.780041,-122.479717,"Beer, Wine and Spirits",N/A,
523c8d17-291b-4a0d-a3ab-456b87f4a94a,Potrero Market & Deli,1298 Potrero Ave,San Francisco,CA,94110,us,"Inner Mission,Mission,Mission District,Victoria Mews",(415) 824-7351,http://potrero-market-and-deli-san-francisco-ca.placestars.com,37.751514,-122.406437,"Beer, Wine and Spirits",N/A,
69364609-98e7-4f86-8679-c04f8e85d307,BevMo!,1301 Van Ness Ave,San Francisco,CA,94109,us,"Cathedral Hill,Laguna Heights,Pacific Heights,Van Ness",(415) 447-8483,http://www.bevmo.com,37.787677,-122.422334,"Beer, Wine and Spirits",BevMo!,
65552e96-3327-4b69-994b-01e1ba9e94bc,California Wine Merchant,2113 Chestnut St,San Francisco,CA,94123,us,"Cow Hollow,Marina District",(415) 567-0646,http://www.californiawinemerchant.com,37.800474,-122.438217,"Beer, Wine and Spirits",N/A,
30a3b81c-dfef-4f02-bbcf-b05fe66a5370,Eezy Freezy,25 W Portal Ave,San Francisco,CA,94127,us,"Forest Hill,Laguna Honda,St. Francis Wood,West Portal,Westlake",(415) 566-6000,N/A,37.74049,-122.465969,"Beer, Wine and Spirits",N/A,
5b092426-2288-4b9b-b47a-30bf3ad2e643,Glen Park Market,2900 Diamond St,San Francisco,CA,94131,us,"Bayshore,Glen Park,Glenridge",(415) 587-4427,http://www.bart.gov/stations/stationguide/stationoverview_glnpk.asp,37.733335,-122.434383,"Beer, Wine and Spirits",N/A,
d3c0fb82-a287-4a5d-8556-c5b2cf405200,Woerner's Liquors,901 Geary St,San Francisco,CA,94109,us,"Little Saigon,Tenderloin",(415) 775-9117,http://woerners-liquors-san-francisco-ca.placestars.com,37.785863,-122.418284,"Beer, Wine and Spirits",N/A,
70bdf0ee-ea4a-4431-9c59-82930c6741f6,Mason Liquor & Deli,530 Mason St,San Francisco,CA,94102,us,"NOMA,Union Square",(415) 956-8976,http://mason-liquor-san-francisco-ca.placestars.com,37.78855,-122.410055,"Beer, Wine and Spirits",N/A,
7532e872-b48d-4925-b4eb-907708c7fe8d,Plumpjack Wines,3201 Fillmore St,San Francisco,CA,94123,us,Cow Hollow,(415) 346-9870,http://www.plumpjackwines.com,37.799039,-122.436053,"Beer, Wine and Spirits",N/A,
1c4feabc-c492-494d-ae45-3175ed9fdf3c,Nineteenth Avenue Liquors,1800 19th Ave,San Francisco,CA,94122,us,"Golden Gate Heights,Inner Sunset",(415) 379-4824,http://nineteenthave.com,37.754115,-122.476165,"Beer, Wine and Spirits",N/A,
acfce9e8-d02e-4aae-8447-bec5663e6600,Michaelis Wine & Spirits,2198 Union St,San Francisco,CA,94123,us,Cow Hollow,(415) 921-5700,N/A,37.797197,-122.43537,"Beer, Wine and Spirits",N/A,
00af178a-f349-42e7-9a30-ea03b7ae15ba,White Palace Liquor Store,1524 Silver Ave,San Francisco,CA,94134,us,"Bayshore,Portola,Silver Terrace",(415) 468-0985,http://white-palace-liquor-store-san-francisco-ca.placestars.com,37.732108,-122.405939,"Beer, Wine and Spirits",N/A,
044015da-fb34-4968-8656-a9d90192a283,Seabee Liquor,3000 Taraval St,San Francisco,CA,94116,us,"Outer Parkside,Outer Sunset",(415) 731-2373,http://sea-bee-liquors.placestars.com,37.742174,-122.498444,"Beer, Wine and Spirits",N/A,
b6f26116-f632-424f-aac2-2b1af93c7f61,Noe Valley Wine Merchants,3821 24th St,San Francisco,CA,94114,us,"Baja Noe,Castro,Dolores Heights,Noe Valley",(415) 374-7249,http://www.noevalleywinemerchants.com,37.751534,-122.428008,"Beer, Wine and Spirits",N/A,
1e791d2e-fd93-4fb1-9cfa-f91b9a012560,Wine Impression,3461 California St,San Francisco,CA,94118,us,Laurel Heights,(415) 221-9463,http://sanfrancisco.citysearch.com/profile/905678/san_franci/,37.786363,-122.450998,"Beer, Wine and Spirits",N/A,
2dcd9833-3a98-40ee-8d16-8782c3eb8af6,Friendly Liquor,1499 Thomas Ave,San Francisco,CA,94124,us,"Bayshore,Bayview,Bayview District,Bayview Heights",(415) 822-8321,http://friendly-liquor-san-francisco-ca.placestars.com,37.729182,-122.389429,"Beer, Wine and Spirits",N/A,
7ff833e0-3d61-44ac-b659-5c8dbb73fb9a,Cameron Hughes Wine,251 Rhode Island St,San Francisco,CA,94103,us,"Potrero District,Potrero Flats",(415) 495-1350,http://www.chwine.com/,37.766745,-122.402533,"Beer, Wine and Spirits",N/A,
49128df2-3026-4093-89d5-0069121c8d64,Lawton Liquors,3645 Lawton St,San Francisco,CA,94122,us,"Outer Sunset,Outset",(415) 564-0737,http://lawton-liquors-san-francisco-ca.placestars.com,37.75668,-122.502249,"Beer, Wine and Spirits",N/A,
04c9dcc8-3d98-4268-9673-594b4b7d1be1,Samy's Liquor & Groceries,2847 24th St,San Francisco,CA,94110,us,"Inner Mission,Mission,Mission District",(415) 824-3868,http://samys-liquor-and-groceries-san-francisco-ca.placestars.com,37.752734,-122.408874,"Beer, Wine and Spirits",N/A,
1b004b5f-70f5-4dcf-91df-84b90a5f03ab,Fred's Liquor & Delicatessen,200 Valencia St,San Francisco,CA,94103,us,"Deco Ghetto,Mission,Mission Dolores,The Hub",(415) 621-2500,http://freds-liquor-and-delicatessen-san-francisco-2-ca.placestars.com,37.76973,-122.422491,"Beer, Wine and Spirits",N/A,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
